"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"141","1.416560566","10.0.0.14","206.247.61.33","UDP","281","1.416560566","34626  >  8801 Len=237"
"142","1.436138604","10.0.0.14","206.247.61.33","UDP","291","1.436138604","34626  >  8801 Len=247"
"143","1.449653034","206.247.61.33","10.0.0.14","UDP","118","1.449653034","8801  >  34626 Len=74"
"144","1.449692350","206.247.61.33","10.0.0.14","UDP","71","1.449692350","8801  >  40490 Len=27"
"145","1.459126025","10.0.0.14","206.247.61.33","UDP","314","1.459126025","34626  >  8801 Len=270"
"146","1.459851746","206.247.61.33","10.0.0.14","UDP","142","1.459851746","8801  >  34626 Len=98"
"147","1.475961260","206.247.61.33","10.0.0.14","TCP","68","1.475961260","443  >  48200 [ACK] Seq=145 Ack=87 Win=16 Len=0 TSval=3341572816 TSecr=1279067970"
"148","1.479109724","10.0.0.14","206.247.61.33","UDP","71","1.479109724","40490  >  8801 Len=27"
"149","1.479152315","10.0.0.14","206.247.61.33","UDP","324","1.479152315","34626  >  8801 Len=280"
"150","1.480956493","206.247.61.33","10.0.0.14","UDP","255","1.480956493","8801  >  40490 Len=211"
"151","1.499366431","10.0.0.14","206.247.61.33","UDP","313","1.499366431","34626  >  8801 Len=269"
"152","1.518312622","10.0.0.14","206.247.61.33","UDP","71","1.518312622","40490  >  8801 Len=27"
"153","1.518423839","10.0.0.14","206.247.61.33","UDP","293","1.518423839","34626  >  8801 Len=249"
"154","1.532453975","206.247.61.33","10.0.0.14","UDP","71","1.532453975","8801  >  40490 Len=27"
"155","1.532454165","206.247.61.33","10.0.0.14","UDP","256","1.532454165","8801  >  40490 Len=212"
"156","1.537989074","10.0.0.14","206.247.61.33","UDP","267","1.537989074","34626  >  8801 Len=223"
"157","1.557883732","10.0.0.14","206.247.61.33","UDP","243","1.557883732","34626  >  8801 Len=199"
"158","1.562830384","206.247.61.33","10.0.0.14","UDP","141","1.562830384","8801  >  34626 Len=97"
"159","1.563643312","206.247.61.33","10.0.0.14","UDP","255","1.563643312","8801  >  40490 Len=211"
"160","1.577181166","10.0.0.14","206.247.61.33","TLSv1.2","106","1.577181166","Application Data"
"161","1.577275954","10.0.0.14","206.247.61.33","UDP","71","1.577275954","40490  >  8801 Len=27"
"162","1.577318029","10.0.0.14","206.247.61.33","UDP","228","1.577318029","34626  >  8801 Len=184"
"163","1.597293254","10.0.0.14","206.247.61.33","UDP","214","1.597293254","34626  >  8801 Len=170"
"164","1.607707530","206.247.61.33","10.0.0.14","UDP","611","1.607707530","8801  >  40490 Len=567"
"165","1.615880966","10.0.0.14","206.247.61.33","UDP","206","1.615880966","34626  >  8801 Len=162"
"166","1.642180207","10.0.0.14","206.247.61.33","UDP","71","1.642180207","40490  >  8801 Len=27"
"167","1.642250590","10.0.0.14","206.247.61.33","UDP","165","1.642250590","34626  >  8801 Len=121"
"168","1.649416502","206.247.61.33","10.0.0.14","UDP","108","1.649416502","8801  >  34626 Len=64"
"169","1.654970268","206.247.61.33","10.0.0.14","UDP","71","1.654970268","8801  >  40490 Len=27"
"170","1.659189588","10.0.0.14","206.247.61.33","UDP","144","1.659189588","34626  >  8801 Len=100"
"171","1.664623202","206.247.61.33","10.0.0.14","UDP","142","1.664623202","8801  >  34626 Len=98"
"172","1.677901802","10.0.0.14","206.247.61.33","UDP","71","1.677901802","40490  >  8801 Len=27"
"173","1.677953156","10.0.0.14","206.247.61.33","UDP","143","1.677953156","34626  >  8801 Len=99"
"174","1.696519677","206.247.61.33","10.0.0.14","UDP","467","1.696519677","8801  >  40490 Len=423"
"175","1.696827447","10.0.0.14","206.247.61.33","UDP","181","1.696827447","40490  >  8801 Len=137"
"176","1.697356343","10.0.0.14","206.247.61.33","UDP","144","1.697356343","34626  >  8801 Len=100"
"177","1.718607892","10.0.0.14","206.247.61.33","UDP","71","1.718607892","40490  >  8801 Len=27"
"178","1.718670928","10.0.0.14","206.247.61.33","UDP","147","1.718670928","34626  >  8801 Len=103"
"179","1.738055184","10.0.0.14","206.247.61.33","UDP","142","1.738055184","34626  >  8801 Len=98"
"180","1.746892252","206.247.61.33","10.0.0.14","UDP","71","1.746892252","8801  >  40490 Len=27"
"181","1.747521692","206.247.61.33","10.0.0.14","UDP","647","1.747521692","8801  >  40490 Len=603"
